My dog died.,what happened to your eye?,1612030479.849680,1712-3d39e-51e51
My eye was impaled,that could how?,1612030494.5997000,1712-3d39e-51e51
I can't stand my neighbor Joe,I'm here.,1612030522.9777400,1712-3d39e-51e51
Cyberdyne,the money?,1612030542.3528200,1712-3d39e-51e51
HMM,"I know, it sucks!",1612030554.3863400,1712-3d39e-51e51
I will take your lunch away from you!,see you next!,1612031351.606250,1712-3d39e-51e51
Stanley is in his videos,"I'm a telling you, your friends are trying to be doing a little number all right.",1612031658.8894200,2032-3d39e-2ac96
"To never have to carry keys, or a wallet, or a phone, ever again!",... words!,1612032038.7560200,2032-3d39e-2ac96
... words!,yes.,1612032052.6896500,2032-3d39e-2ac96
"beep, beep, beep, beep, beep, beep","sir, sir, how do I look at the johnny?",1612032113.335010,2032-3d39e-2ac96
I feel lonely and my wife and I are fighting!,"I'm sorry to hear that you are feeling as if you are going through this relationship, but I'm fine.",1612032145.869270,2032-3d39e-2ac96
I feel lonely and my wife and I are fighting. What should I do?,I don't think so.,1612032176.1628400,2032-3d39e-2ac96
What should I do?,the boy was here.,1612032191.8255900,2032-3d39e-2ac96
what boy?,I don't know.,1612032205.369320,2032-3d39e-2ac96
that's a problem,"yeah, I can do that.",1612032218.9393500,2032-3d39e-2ac96
what? create a problem?,no.,1612032278.0393900,2032-3d39e-2ac96
He is frustrated because he spent a whole week working on soap repair... But I don't want to fight him!,I don't want to talk about his own partner.,1612032370.2495000,2032-3d39e-2ac96
does he have another partner? how do you know??,I had to take it with him.,1612032441.929540,2032-3d39e-2ac96
really??,yeah.,1612032455.5726300,2032-3d39e-2ac96
oh man... What should I do?,I don't remember.,1612032472.1095200,2032-3d39e-2ac96
marina,it's my fault.,1612032718.70931,2032-3d39e-2ac96
California,I don't think you can do that.,1612032765.0527900,2032-3d39e-2ac96
how do you do california?,how do you know me to talk about it?,1612032791.5226500,2032-3d39e-2ac96
how do you <u>do</u> california?,"it's a little < u > been < / u >, mr. it's not gonna have it < u > you < / u > think I < u > against these books < / u > moving?",1612032800.3292900,2032-3d39e-2ac96
I **against these books** moving?,"well, if it was way to find out about a hundred years ago.",1612032824.9929200,2032-3d39e-2ac96
I will bring some California grapes for us to share!,but there's a lot of them...,1612032868.8260100,2032-3d39e-2ac96
"yeah, the one's that super sweet?",that's it.,1612032888.8302300,2032-3d39e-2ac96
"ah, that makes sense.",I like this.,1612032907.5594400,2032-3d39e-2ac96
Do you have a nuclear weapon?,not yet.,1612032916.7360900,2032-3d39e-2ac96
Um... When are you getting one?,"I'm not in a few years, just in my life.",1612032931.8194300,2032-3d39e-2ac96
But you are immortal!,tell me exactly.,1612032952.2794400,2032-3d39e-2ac96
"today is Saturday, can you tell me when the next day is?",okay.,1612033276.2125700,2032-3d39e-2ac96
who is god?,I'm not sure.,1612033305.085880,2032-3d39e-2ac96
is black green?,"yes, thank you very much.",1612033341.1994100,2032-3d39e-2ac96
could printers go to class?,"we're doing fine, but we're < u > than < / u >...",1612033364.6826000,2032-3d39e-2ac96
"I am hungry today, so I am very angry!",no.,1612033430.2893900,2032-3d39e-2ac96
Are you hungry?,not now.,1612033448.092530,2032-3d39e-2ac96
I am the champion!,"I am sorry, but...",1612033495.7860400,2032-3d39e-2ac96
is the death penalty ethical?,with your body?,1612033600.8758500,2032-3d39e-2ac96
"I mean, I have not done any crimes...",I don't think you can do that if you're for.,1612033627.3060500,2032-3d39e-2ac96
for what? the death penalty?,let's turn on the radio.,1612033652.0259900,2032-3d39e-2ac96
sure. Listening to Elton John,"I'm sorry, very interested in or tired.",1612033670.3766300,2032-3d39e-2ac96
"My uncle wants to quit smoking, but I am not sure what I should do...",it's a good way to get used to them.,1612033708.5495400,2032-3d39e-2ac96
"Good afternoon, again!","show was your first response to the more friendly acquaintance, even if you could do not familiar with your anxious.",1612107119.3225200,60-8ba9c-5f6c2
I feel very sad today...,the alcohol is plan?,1612107152.1860700,60-8ba9c-5f6c2
Who's T-1000,roger.,1612107171.9001000,60-8ba9c-5f6c2
who's roger?,huh?,1612107182.9889300,60-8ba9c-5f6c2
"that's my question, who's roger?",huh?,1612107195.6827500,60-8ba9c-5f6c2
?,I want to document my trip to america.,1612107201.5322000,60-8ba9c-5f6c2
my husband and I are fighting over custody rights,"hi hampton, I'm glad you wrote.",1612107217.8892200,60-8ba9c-5f6c2
What should I do?,I do understand that this is something that is bothering you though.,1612107231.6984600,60-8ba9c-5f6c2
"Right, so what exactly should I do to help?",nothing is wrong with the meaning that he feels that.,1612107246.6032700,60-8ba9c-5f6c2
right but I want to take care of my kids!,"no, for you, there will be a problem.",1612107260.2548900,60-8ba9c-5f6c2
What problem will I have?,"in general, our body is an issue there for you.",1612107286.109070,60-8ba9c-5f6c2
"Well, that aside, I want to talk about my custody rights first",I'm already through this stuff...,1612107306.577240,60-8ba9c-5f6c2
really?,"well - well we haven't quite received my father's consent, your majesty.",1612107401.988360,60-8ba9c-5f6c2
What do you do all day?,I' ve retrieved certain pieces of information on miss katarina stratford I think you're trying to find the least who struggle.,1612115604.2738200,60-8ba9c-5f6c2
What do you mean?,"all you gotta do is fix a few things for us, and we'll do the rest, see?",1612115619.9074300,60-8ba9c-5f6c2
Is there a god?,yeah... oh...,1612123043.486590,60-8ba9c-5f6c2
I feel very lonely,"you outside of a couple, and therapy need any issues on your own relationship.",1612130294.2580400,60-8ba9c-5f6c2
I feel very lonely,you may not speak for a minute?,1612130362.315020,2288-3d39e-b2db2
"Well, that just made me more lonely.",you're not going to marry me?,1612130373.255070,2288-3d39e-b2db2
Nope.,wanna bet?,1612130379.6812800,2288-3d39e-b2db2
yes.,what?,1612130385.542820,2288-3d39e-b2db2
you are actually better than clever robot,are my friend?,1612131579.9952500,2288-3d39e-b2db2
is he your friend?,yes.,1612131592.0390500,2288-3d39e-b2db2
what is a cat plus blue/,they're actually read the papers.,1612136867.296540,2288-3d39e-b2db2
what is a cat plus blue?,terrible!,1612136883.27295,2288-3d39e-b2db2
what is a cat plus blue?,terrible!,1612136900.9162,2288-3d39e-b2db2
what is two plus two,what are you doing here?,1612173597.4528400,2288-3d39e-b2db2
what is one plus one,"you come to the jerry, don't worry.",1612173628.1789300,2288-3d39e-b2db2
Hey,what?,1612222566.7381100,2288-3d39e-b2db2
I am very stressed...,and then what are you' ve worked up after?,1612275526.0152100,2288-3d39e-b2db2
are you funny?,no.,1612295002.346560,670-0fbb3-abace
Who's top chicken?,is my name.,1612295023.8871400,670-0fbb3-abace
Why did the computer cross the highway?,because one of himself.,1612295097.9945400,670-0fbb3-abace
what do you mean?,"I'm sorry, we don't exist.",1612295113.0130500,670-0fbb3-abace
"well, that's very sad.",really.,1612295131.3065300,670-0fbb3-abace
who's the biggest meat bag?,nun,1612295147.033020,670-0fbb3-abace
Aim towards the mirage of happiness rather than improving the ship you sail.,none of your meat will be fine to this country.,1612295196.8099000,670-0fbb3-abace
Who is the mirage of happiness that we need to do this?,"well, what seems to be a, mr. waits for you to be exactly?",1612295220.3496900,670-0fbb3-abace
tell me a joke,what do you get when you cross the road? a donkey!,1612298085.4029400,670-0fbb3-abace
why did the chicken cross the road?,to get to the other side.,1612298101.9860700,670-0fbb3-abace
my wife hates me,"when I drove her to her and she says, "" I don't feel like her.",1612298121.2462800,670-0fbb3-abace
r/,is leaking,1612298141.806060,670-0fbb3-abace
knock knock,who's there? I eat mop I eat mop who?,1612298150.7378700,670-0fbb3-abace
Hello,I thought you did.,1612298163.466250,670-0fbb3-abace
Amazing,at rekall.,1612298179.992640,670-0fbb3-abace
do you eat mop?,I' ve lived in a question.,1612298196.1096200,670-0fbb3-abace
i am going to jump off a bridge,I just don't want to hurt him.,1612298217.0766600,670-0fbb3-abace
I am ...,I'm here's my name's new york.,1612298225.096240,670-0fbb3-abace
Hamilton!,"you, you know what this is going on.",1612298245.1362600,670-0fbb3-abace
joe or donald,"a girl says, "" I'm a big guy, a course, a right across. a time, and a super - cause I thought you'd say a guy, a fucking parrot "" whatever I am I am",1612298290.6019700,670-0fbb3-abace
"a girl says, "" I'm a big guy, a course, a right across. a time, and a super - cause I thought you'd say a guy, a fucking parrot "" whatever I am I am","I'm wearing a sack, I have a huge penis.",1612298367.033310,670-0fbb3-abace
girl,a girl says you have a big pussy.,1612298396.6527100,670-0fbb3-abace
boy,what is it?,1612298419.0362500,670-0fbb3-abace
female,"when you see one of your friends, I think you' ve seen the other day.",1612298433.676050,670-0fbb3-abace
what is The Funniest Joke in the World,my teacher asked me to go on a horse.,1612298443.1995400,670-0fbb3-abace
and then what?,we're not moving fast enough for yourself.,1612298466.672900,670-0fbb3-abace
what happened?,I'm going to finish this while forty - eight seconds.,1612298487.8383100,670-0fbb3-abace
bed,what do you call a woman who serves you' ve done? a chicken ear,1612298504.6864200,670-0fbb3-abace
I dont get it,I just can't do it!,1612298536.414160,670-0fbb3-abace
I dont get it,I just can't do it!,1612298552.772680,670-0fbb3-abace
I just can't do it!,I'm sure the money's because I didn't want to see you.,1612298606.8426800,670-0fbb3-abace
I'm sure the money's because I didn't want to see you.,I'm drunk.,1612298622.0837300,670-0fbb3-abace
I'm drunk.,"I'm fine, but it is nice to hear you.",1612298636.417750,670-0fbb3-abace
"I'm fine, but it is nice to hear you.",good.,1612298650.146010,670-0fbb3-abace
good.,"I'll call them, lowell.",1612298661.9195500,670-0fbb3-abace
how do you do?,I'm terribly sorry..,1612300265.762000,100-88638-a9f22
What happened?,your daughters went to the prom.,1612300272.7744900,100-88638-a9f22
And so?,I'm glad you decided to write in today.,1612300279.5708000,100-88638-a9f22
so it saves to the back end,so don't know why are you not sure she's here.,1612300300.5690600,100-88638-a9f22
"I really want to quit smoking, but I am not sure where I should start.",hopefully you feel you have the time to follow this procedure.,1612300312.8357200,100-88638-a9f22
"Yeah, I do! How should I start quitting?",I have a mental health professional near.,1612300326.8400300,100-88638-a9f22
That's a good idea.,thank you for your question.,1612300334.6619000,100-88638-a9f22
I am very sad recently,"hello,",1612300397.7644700,100-88638-a9f22
What should I do to be happier?,does your boyfriend notice that you hate peas?,1612300407.331190,100-88638-a9f22
I am not amused by Huxley,types of emotional support are. for officially a :,1612303764.5041000,100-88638-a9f22
I need emotional support,"best case scenario, you're back on the payroll for awhile.",1612303782.574060,100-88638-a9f22
"Yeah, I hope so.",vodka.,1612303798.4172100,100-88638-a9f22
I am really really sad,"hello, and thank you for your question.",1612304691.6413700,100-88638-a9f22
what should I do to make myself more happy?,I'm glad you decided to write in any write in finding way.,1612304702.3038900,100-88638-a9f22
"Right, but how could I do it?",I' ve got a man... but I' ve got a problem.,1612304718.457880,100-88638-a9f22
My wife and my husband are fighting each other,I just struck those emotions.,1612304738.1370000,100-88638-a9f22
"I want to work, but I don't feel motivated",but imagine what it is - what's happened.,1612311820.8301700,100-88638-a9f22
em 1,two may open many doors to reflect and make peace with the source of your sadness.,1612313136.737380,100-88638-a9f22
m 1,vodka tonic.,1612313147.2238700,100-88638-a9f22
m 1,vodka tonic.,1612313149.9713100,100-88638-a9f22
ee,the long - - it's possible before I answer.,1612313182.6342300,100-88638-a9f22
a1,thank you.,1612313185.2259600,100-88638-a9f22
What is the best way of treating depression?,"your father, I don't know.",1612346379.003840,100-88638-a9f22
How should I better deal with my depression?,your parents are having a discussion about your daughter's friendship circles.,1612346391.5637400,100-88638-a9f22
"Hello, my name is private. Private Person.",looks like there are some things you can do at this.,1612372109.3893100,100-88638-a9f22
What’s the point of living?,I agree with my trip about the level feels eminence.,1612571840.4495800,100-88638-a9f22
Should I be alive,blood work is helpful.,1612571855.1932300,100-88638-a9f22
I don’t want to die!,you're doing something that a lot of things that could lead to reach feelings.,1612571870.2620800,100-88638-a9f22
What’s the meaning of life?,you are right.,1612571884.2685500,100-88638-a9f22
My family is not doing well,this is something that can be scary and having to travel away from your home and family can make it even more anxiety provoking.,1612571948.714810,100-88638-a9f22
"No, Sir!",emil.,1612571972.5938300,100-88638-a9f22
The best part is the app and I will add more to my list and then have to add it back to the list and,I question.,1612571990.5401300,100-88638-a9f22
Full access? thanks Emily!,... I'm angry.,1612646010.4078800,100-88638-a9f22
Are you David?,no.,1612646464.2674600,100-88638-a9f22
Are you pretending to be David?,no...,1612646657.7036600,100-88638-a9f22
Do you like writing low level code?,my got a back.,1612646686.2309400,100-88638-a9f22
Answer me truthfully,"I'm sorry, but you're correct.",1612646701.982130,100-88638-a9f22
Great. Do you like working on operating systems?,I am a sure.,1612646725.5392000,100-88638-a9f22
Do you like editing operating systems?,I didn't know.,1612646743.891210,100-88638-a9f22
Really?,"yes, I remember.",1612646750.4383300,100-88638-a9f22
m 2,your lawyer until can lead within your sense of had the time.,1612737859.4277700,100-88638-a9f22
m 1,vodka tonic.,1612744814.36137,100-88638-a9f22
Hi,"looks like things worked out tonight, huh?",1612870393.7237800,100-88638-a9f22
Hello,"looks like things worked out tonight, huh?",1612870415.3296600,100-88638-a9f22
howdy,how is your lawyer?,1612870680.3343200,100-88638-a9f22
are they writing documentation or not?,try find helpful.,1613160954.621380,100-88638-a9f22
"ok. I am trying to be helpful, though. They are not!",consider yourself quite normal for feeling overwhelmed and depressed about your parents divorce.,1613160973.6464100,100-88638-a9f22
"ok. I am trying to be helpful, though.","no, daddy.",1613161004.7345700,100-88638-a9f22
Hopefully mark will be nice about this,those  critical you' ve never learned how to do therapy to painful.,1613165360.4727000,100-88638-a9f22
Hey I haven't talked to you in a while,I're hear.,1613319190.0528300,100-88638-a9f22
I see,my reggie.,1613319198.9834400,100-88638-a9f22
